Frank-Hertz Experiment		
		
Vr(V)= 1.5		
Cathode Heater Current (mA) = 0		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
22.60	3.91	171.96
22.70	4.67	171.96
22.80	5.18	171.96
22.90	6.11	171.96
23.00	6.92	171.96
23.10	7.93	171.96
23.20	9.39	171.96
23.30	10.30	171.96
23.40	11.84	171.96
23.50	13.46	171.96
23.60	15.03	171.96
23.70	16.65	171.97
23.80	18.49	171.97
23.90	20.48	171.97
24.00	22.65	171.97
24.10	25.25	171.97
24.20	27.55	171.97
24.30	30.01	171.97
24.40	32.84	171.97
24.50	35.25	171.98
24.60	38.23	171.98
24.70	41.01	171.97
24.80	43.18	171.97
24.90	45.17	171.97
25.00	46.53	171.97
25.10	47.49	171.97
25.20	47.22	171.97
25.30	46.38	171.98
25.40	44.69	171.98
25.50	42.57	171.98
25.60	40.25	171.98
25.70	37.62	171.99
25.80	34.15	171.99
25.90	31.44	171.99
26.00	27.96	171.98
26.10	24.60	171.98
26.20	21.61	171.99
26.30	18.36	171.99
26.40	16.53	171.99
26.50	13.97	171.99
26.60	12.19	171.99
26.70	10.28	171.99
26.80	9.19	171.99
26.90	8.05	171.99
27.00	7.13	171.99
27.10	6.49	171.99
27.20	6.24	171.98
27.30	6.08	171.98
27.40	6.14	171.99
27.50	6.28	171.99
27.60	6.71	171.99
27.70	7.28	171.99
27.80	7.84	171.99
27.90	8.91	171.99
28.00	9.84	171.99
28.10	11.36	171.99
28.20	12.33	171.99
28.30	14.04	171.99
28.40	15.96	171.99
28.50	17.60	171.99
28.60	19.76	171.99
28.70	21.84	171.99
28.80	24.42	171.99
28.90	26.76	171.99
29.00	30.13	171.99
29.10	32.29	171.99
29.20	35.74	171.99
29.30	38.48	171.99
29.40	42.08	172.00
29.50	44.88	172.00
29.60	48.25	172.00
29.70	51.09	172.00
29.80	54.10	172.00
29.90	56.36	172.00
30.00	57.86	172.00
