Frank-Hertz Experiment					
					
Vr(V)= 1.5					
Cathode Heater Current (mA) = 0					
		 			
Va(V)_1	Ia(E-12 A)_1	T(c)_1	Va(V)_2	Ia(E-12 A)_2	T(c)_2
20.00	7021.04	165.16			
20.10	7426.14	165.17			
20.20	7835.70	165.17			
20.30	8120.42	165.18			
20.40	8236.64	165.18			
20.50	8191.42	165.19			
20.60	7978.85	165.19			
20.70	7529.98	165.20			
20.80	7069.23	165.20			
20.90	6445.52	165.20			
21.00	5893.32	165.20			
21.10	5293.46	165.21			
21.20	4679.96	165.21			
21.30	4169.63	165.22			
21.40	3520.05	165.22			
21.50	3002.21	165.22			
21.60	2471.28	165.24			
21.70	2105.50	165.24			
21.80	1760.93	165.24			
21.90	1481.41	165.24			
22.00	1284.57	165.25			
22.10	1100.71	165.25			
22.20	963.76	165.26			
22.30	898.12	165.26			
22.40	862.11	165.27			
22.50	864.25	165.27			
22.60	889.86	165.28			
22.70	948.21	165.28			
22.80	1023.47	165.30			
22.90	1151.05	165.30			
23.00	1282.47	165.31			
23.10	1464.28	165.31			
23.20	1664.47	165.31			
23.30	1859.40	165.31			
23.40	2120.55	165.33			
23.50	2370.73	165.33			
23.60	2705.38	165.33			
23.70	2996.24	165.33			
23.80	3378.67	165.35			
23.90	3728.16	165.35			
24.00	4159.65	165.36			
24.10	4639.83	165.36			
24.20	5061.90	165.37			
24.30	5626.34	165.37			
24.40	6177.12	165.38			
24.50	6678.97	165.38			
24.60	7317.14	165.39			
24.70	7959.20	165.39			
24.80	8534.67	165.40			
24.90	9198.48	165.40			
25.00	9728.43	165.41			
25.10	10284.77	165.41			
25.20	10673.40	165.42			
25.30	10975.79	165.42			
