Frank-Hertz Experiment		
		
Vr(V)= 4.5		
Cathode Heater Current (mA) = 0		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
11.30	18.02	171.44
11.35	16.30	171.45
11.40	14.89	171.45
11.45	13.55	171.46
11.50	12.09	171.46
11.55	10.86	171.45
11.60	9.64	171.45
11.65	8.89	171.45
11.70	8.00	171.45
11.75	7.03	171.45
11.80	6.25	171.45
11.85	5.85	171.46
11.90	5.17	171.46
11.95	4.64	171.45
12.00	9.41	171.45
12.05	4.04	171.46
12.10	3.74	171.46
12.15	3.17	171.46
12.20	3.12	171.46
12.25	2.70	171.46
12.30	2.50	171.46
12.35	2.38	171.46
12.40	2.03	171.46
12.45	1.83	171.47
12.50	1.86	171.47
12.55	1.73	171.47
12.60	1.59	171.47
12.65	1.49	171.48
12.70	1.38	171.48
12.75	1.28	171.47
12.80	1.13	171.47
12.85	0.95	171.48
12.90	0.98	171.48
12.95	0.90	171.48
13.00	0.92	171.48
13.05	0.73	171.48
13.10	0.68	171.48
13.15	0.61	171.48
13.20	0.60	171.48
13.25	0.68	171.48
13.30	0.50	171.48
13.35	0.55	171.49
13.40	0.42	171.49
13.45	0.33	171.49
13.50	0.39	171.49
13.55	0.39	171.49
13.60	0.35	171.49
13.65	0.17	171.49
13.70	0.20	171.49
13.75	0.28	171.49
13.80	0.27	171.49
13.85	0.11	171.49
13.90	0.20	171.49
13.95	0.09	171.49
14.00	0.13	171.49
14.05	0.14	171.49
14.10	0.16	171.49
14.15	0.29	171.49
14.20	0.01	171.50
14.25	0.07	171.50
14.30	0.09	171.50
14.35	0.02	171.50
14.40	0.13	171.50
14.45	0.20	171.50
14.50	0.14	171.50
14.55	0.22	171.50
14.60	0.21	171.50
14.65	0.32	171.50
14.70	0.33	171.50
14.75	0.39	171.50
14.80	0.76	171.49
14.85	1.29	171.49
14.90	1.63	171.50
14.95	2.43	171.50
15.00	3.17	171.50
15.05	4.68	171.50
15.10	6.74	171.51
15.15	9.30	171.51
15.20	11.59	171.50
15.25	16.28	171.50
15.30	20.65	171.50
15.35	24.61	171.50
15.40	29.62	171.51
15.45	36.12	171.51
15.50	41.39	171.50
15.55	45.21	171.50
15.60	50.36	171.50
15.65	53.81	171.51
15.70	56.43	171.51
15.75	57.50	171.51
15.80	57.42	171.51
15.85	56.44	171.51
15.90	54.13	171.51
15.95	51.36	171.51
16.00	48.38	171.51
16.05	45.88	171.51
16.10	42.54	171.51
16.15	39.31	171.52
16.20	36.32	171.52
16.25	34.27	171.52
16.30	32.13	171.52
16.35	29.19	171.52
16.40	26.43	171.52
16.45	23.99	171.52
16.50	22.34	171.52
16.55	20.10	171.52
16.60	17.74	171.52
16.65	15.68	171.52
16.70	13.74	171.52
16.75	12.61	171.52
16.80	11.40	171.52
16.85	9.91	171.52
16.90	8.94	171.52
16.95	8.22	171.52
17.00	7.39	171.52
17.05	6.49	171.53
17.10	5.67	171.53
17.15	5.05	171.53
17.20	4.80	171.53
17.25	4.22	171.52
17.30	3.63	171.52
17.35	3.14	171.53
17.40	2.90	171.53
17.45	2.73	171.53
17.50	2.39	171.53
17.55	2.28	171.53
17.60	1.86	171.53
17.65	1.77	171.53
17.70	1.64	171.53
17.75	1.24	171.53
17.80	1.23	171.53
17.85	1.20	171.53
17.90	0.97	171.53
17.95	1.06	171.54
18.00	0.74	171.54
18.05	0.72	171.53
18.10	0.79	171.53
18.15	0.65	171.54
18.20	0.65	171.54
18.25	0.50	171.54
18.30	0.46	171.53
18.35	0.49	171.53
18.40	0.28	171.53
18.45	0.29	171.53
18.50	0.28	171.54
18.55	0.28	171.54
18.60	0.24	171.54
18.65	0.22	171.54
18.70	0.17	171.54
18.75	0.18	171.54
18.80	0.07	171.54
18.85	0.11	171.54
18.90	0.12	171.54
18.95	0.03	171.54
19.00	0.00	171.54
19.05	0.15	171.54
19.10	0.04	171.54
19.15	0.08	171.54
19.20	0.11	171.54
19.25	0.14	171.54
19.30	0.11	171.55
19.35	0.26	171.55
19.40	0.25	171.55
19.45	0.40	171.55
19.50	0.52	171.55
19.55	0.61	171.55
19.60	0.88	171.55
19.65	1.66	171.55
19.70	2.44	171.55
19.75	2.96	171.55
19.80	4.66	171.55
19.85	5.90	171.55
19.90	7.95	171.55
19.95	10.87	171.55
20.00	14.68	171.55
20.05	19.12	171.55
20.10	22.78	171.56
20.15	27.86	171.56
20.20	34.96	171.55
